Normalized_Nitrogen,Normalized_phosphorus,Normalized_potassium,Normalized_temperature,Normalized_humidity,Normalized_pH,Normalized_rainfall,label
0.092857143,0.151724138,0.024390244,0.450299607,0.905173684,0.781476497,0.335523053,orange
0.228571429,0.172413793,0.043902439,0.237114591,0.937735122,0.784696789,0.338778339,orange
0.135714286,0.048275862,0.043902439,0.624044172,0.917303154,0.701541987,0.338757372,orange
0.2,0.048275862,0.043902439,0.792018237,0.921489953,0.677473164,0.387074591,orange
0.171428571,0.206896552,0.053658537,0.74172585,0.945348143,0.66445247,0.379333106,orange
0.05,0.117241379,0.048780488,0.232723502,0.912397426,0.650815707,0.356251726,orange
0.128571429,0.15862069,0.03902439,0.492065151,0.934564312,0.645544959,0.339904725,orange
0.05,0.137931034,0.058536585,0.378578557,0.947847748,0.65175803,0.368585051,orange
0.142857143,0.15862069,0.053658537,0.729289343,0.901385363,0.644957913,0.36825251,orange
0.128571429,0.096551724,0.053658537,0.642190736,0.90022529,0.65936126,0.392320172,orange
0.242857143,0.075862069,0.048780488,0.726963544,0.946126561,0.741030792,0.385848377,orange
0.142857143,0.2,0.048780488,0.665685197,0.932887946,0.741361306,0.337585924,orange
0.264285714,0.165517241,0.063414634,0.438319502,0.907268143,0.790594097,0.361813515,orange
0.085714286,0.055172414,0.048780488,0.369731464,0.914613755,0.804808831,0.359822918,orange
0.242857143,0.068965517,0.068292683,0.779681445,0.920748012,0.676954127,0.391217999,orange
0.042857143,0.089655172,0.043902439,0.790242756,0.905779274,0.78375984,0.396326223,orange
0.192857143,0.206896552,0.024390244,0.749104028,0.905624925,0.77070035,0.379585142,orange
0.092857143,0.055172414,0.058536585,0.576134723,0.925641329,0.715232988,0.382876746,orange
0.042857143,0.048275862,0.034146341,0.63380338,0.944902904,0.724614018,0.381831044,orange
0.285714286,0.117241379,0.073170732,0.488853905,0.909657797,0.792248708,0.358675555,orange
0.221428571,0.179310345,0.043902439,0.267860679,0.932732899,0.76155978,0.345661055,orange
0.435714286,0.468965517,0.243902439,0.806278949,0.915138329,0.683762778,0.814156033,papaya
0.414285714,0.317241379,0.219512195,0.970661896,0.908067348,0.661922616,0.296309101,papaya
0.321428571,0.324137931,0.268292683,0.879650413,0.911587218,0.679556225,0.399468608,papaya
0.278571429,0.448275862,0.258536585,0.808988046,0.921317804,0.660360644,0.789165593,papaya
0.221428571,0.468965517,0.219512195,0.982776668,0.9009233,0.698364349,0.657290858,papaya
0.5,0.468965517,0.219512195,0.774692755,0.928715298,0.70373046,0.681284615,papaya
0.485714286,0.427586207,0.243902439,0.760210898,0.927811912,0.702328773,0.661603001,papaya
0.242857143,0.448275862,0.229268293,0.537726531,0.937274203,0.687841564,0.642336522,papaya
0.271428571,0.468965517,0.263414634,0.671706383,0.908342736,0.678319911,0.676772532,papaya
0.492857143,0.44137931,0.229268293,0.920699309,0.94524797,0.703916376,0.625255124,papaya
0.414285714,0.351724138,0.229268293,0.964722772,0.917210737,0.680161927,0.661183129,papaya
0.421428571,0.324137931,0.258536585,0.752439553,0.914784633,0.689542072,0.158331763,papaya
0.314285714,0.44137931,0.263414634,0.682475301,0.913970458,0.67868018,0.779423013,papaya
0.4,0.393103448,0.234146341,0.722651025,0.930653493,0.654862724,0.213097825,papaya
0.492857143,0.413793103,0.263414634,0.831649071,0.930782098,0.703559453,0.47284849,papaya
0.4,0.4,0.23902439,0.850171349,0.94624764,0.673587755,0.577702132,papaya
0.35,0.379310345,0.258536585,0.880170359,0.936543606,0.658678393,0.26030159,papaya
0.271428571,0.351724138,0.253658537,0.747824603,0.908057708,0.697306538,0.264103794,papaya
0.385714286,0.448275862,0.229268293,0.639435509,0.915725351,0.67657517,0.502112492,papaya
0.407142857,0.393103448,0.248780488,0.893359947,0.915047369,0.703791682,0.354649376,papaya
0.278571429,0.35862069,0.258536585,0.744410057,0.946761966,0.674800502,0.171055949,papaya
0.414285714,0.462068966,0.219512195,0.886626068,0.917417721,0.674621355,0.209752645,papaya
0.435714286,0.44137931,0.253658537,0.991449651,0.92850879,0.668448704,0.370318167,papaya
0.242857143,0.427586207,0.268292683,0.631601137,0.907417074,0.662837032,0.798837078,papaya
0.221428571,0.331034483,0.219512195,0.933906367,0.929263522,0.660601371,0.444775972,papaya
0.335714286,0.317241379,0.253658537,0.531064694,0.914195813,0.654477093,0.691317831,papaya
0.228571429,0.468965517,0.253658537,0.748261184,0.926339416,0.684474991,0.83353167,papaya
0.257142857,0.406896552,0.224390244,0.785080902,0.936277941,0.676504175,0.426215619,papaya
0.435714286,0.351724138,0.248780488,0.899829636,0.941789994,0.661763198,0.40511524,papaya
0.5,0.372413793,0.224390244,0.909697648,0.911387203,0.69645486,0.411183093,papaya
0.314285714,0.386206897,0.23902439,0.898293863,0.912724314,0.65623753,0.215862233,papaya
0.242857143,0.468965517,0.248780488,0.626148639,0.941946353,0.67307769,0.135153798,papaya
0.357142857,0.406896552,0.229268293,0.933475202,0.921094761,0.679206233,0.702933316,papaya
0.278571429,0.482758621,0.253658537,0.60138067,0.908131359,0.669494752,0.19926887,papaya
0.242857143,0.420689655,0.23902439,0.644061807,0.933379865,0.654515911,0.394628052,papaya
0.314285714,0.413793103,0.268292683,0.784890123,0.90572028,0.686996343,0.3300524,papaya
0.221428571,0.427586207,0.253658537,0.773798199,0.930243986,0.703671566,0.609682295,papaya
0.464285714,0.427586207,0.248780488,0.721971014,0.908904187,0.655416729,0.693573964,papaya
0.314285714,0.393103448,0.258536585,0.968620116,0.90530722,0.697700814,0.25079301,papaya
0.357142857,0.324137931,0.234146341,0.564086836,0.906360667,0.675662894,0.730941337,papaya
0.307142857,0.344827586,0.234146341,0.647553784,0.913871573,0.667348205,0.600455589,papaya
0.428571429,0.317241379,0.258536585,0.560639559,0.929993969,0.68061311,0.614586309,papaya
0.5,0.468965517,0.268292683,0.981010002,0.946526328,0.673491797,0.263966832,papaya
0.421428571,0.427586207,0.253658537,1.00000007,0.931257467,0.665184414,0.347747625,papaya
0.428571429,0.4,0.248780488,0.963289429,0.929388716,0.688549532,0.555135456,papaya
0.3,0.413793103,0.229268293,0.76630479,0.921441588,0.687946225,0.458291996,papaya
0.25,0.455172414,0.229268293,0.725849608,0.916789344,0.699886811,0.16357881,papaya
0.242857143,0.448275862,0.234146341,0.948350755,0.90054949,0.670856916,0.667569589,papaya
0.257142857,0.372413793,0.224390244,0.974172016,0.94962028,0.670640645,0.718148154,papaya
0.278571429,0.44137931,0.253658537,0.662120208,0.94653919,0.672232976,0.213317004,papaya
0.264285714,0.35862069,0.229268293,0.986370777,0.939200756,0.658552281,0.709582111,papaya
0.235714286,0.324137931,0.224390244,0.668636092,0.939853706,0.688412802,0.701394227,papaya
0.242857143,0.331034483,0.234146341,0.939708829,0.913891404,0.6849738,0.60801024,papaya
0.35,0.372413793,0.243902439,0.586701287,0.931992907,0.680670372,0.325774833,papaya
0.285714286,0.448275862,0.23902439,0.808892219,0.910778884,0.672208168,0.548991431,papaya
0.485714286,0.35862069,0.23902439,0.559252174,0.922942144,0.662016299,0.212195091,papaya
0.357142857,0.317241379,0.253658537,0.713969875,0.902328193,0.677800097,0.18093082,papaya
0.464285714,0.434482759,0.243902439,0.730007277,0.913422047,0.656708564,0.265514433,papaya
0.285714286,0.337931034,0.229268293,0.983015554,0.911921988,0.654399763,0.825164939,papaya
0.3,0.365517241,0.234146341,0.529223065,0.943370416,0.680263479,0.775439572,papaya
0.35,0.379310345,0.248780488,0.56947548,0.939226202,0.672019892,0.452737832,papaya
0.421428571,0.427586207,0.23902439,0.992788298,0.933688348,0.698684774,0.384438748,papaya
0.45,0.4,0.229268293,0.614315731,0.907702473,0.690898931,0.484544467,papaya
0.5,0.448275862,0.253658537,0.696503264,0.931434755,0.662654074,0.254397523,papaya
0.45,0.344827586,0.253658537,0.655872569,0.932433217,0.679585885,0.387916515,papaya
0.285714286,0.44137931,0.229268293,0.744133048,0.934958299,0.693854686,0.240278575,papaya
0.45,0.4,0.243902439,0.985384316,0.946600422,0.676465314,0.139287395,papaya
0.321428571,0.4,0.23902439,0.689350796,0.903618371,0.687242074,0.252027045,papaya
0.471428571,0.475862069,0.229268293,0.54245808,0.93627521,0.695745987,0.293186999,papaya
0.385714286,0.462068966,0.253658537,0.816857998,0.933233296,0.66291364,0.473399214,papaya
0.492857143,0.462068966,0.253658537,0.63466923,0.944558868,0.687191079,0.277433625,papaya
0.478571429,0.468965517,0.23902439,0.807506643,0.923995724,0.686634334,0.501905046,papaya
0.321428571,0.393103448,0.229268293,0.530470491,0.908046654,0.669994752,0.541563355,papaya
0.4,0.344827586,0.253658537,0.757565868,0.922686945,0.681461782,0.295183706,papaya
0.5,0.344827586,0.258536585,0.85773717,0.904660705,0.697911045,0.57725679,papaya
0.314285714,0.324137931,0.219512195,0.886817505,0.947533041,0.662242681,0.730647354,papaya
0.357142857,0.413793103,0.229268293,0.745892199,0.927657037,0.697317982,0.314155457,papaya
0.371428571,0.351724138,0.258536585,0.878806735,0.931206594,0.703144449,0.70429215,papaya
0.25,0.468965517,0.219512195,0.983069763,0.901108095,0.665563058,0.786597443,papaya
0.485714286,0.475862069,0.253658537,0.587398631,0.927618241,0.685789731,0.177367234,papaya
0.228571429,0.379310345,0.253658537,0.860642827,0.920140766,0.701328211,0.534759128,papaya
0.342857143,0.427586207,0.229268293,0.58036123,0.930455706,0.684754167,0.584141128,papaya
0.278571429,0.475862069,0.258536585,0.59369771,0.930404366,0.701045963,0.809954873,papaya
0.35,0.420689655,0.219512195,0.750259674,0.945909139,0.680840598,0.805464603,papaya
0.342857143,0.393103448,0.263414634,0.664521005,0.902203158,0.666093866,0.424728512,papaya
0.492857143,0.455172414,0.23902439,0.915946015,0.901865001,0.656975362,0.308543485,papaya
0.378571429,0.379310345,0.268292683,0.762971576,0.912692502,0.675350513,0.785425223,papaya
0.271428571,0.420689655,0.253658537,0.714998305,0.949574201,0.666398514,0.15555592,papaya
0.407142857,0.44137931,0.268292683,0.610957426,0.929753882,0.662677423,0.209361187,papaya
0.364285714,0.393103448,0.268292683,0.565655558,0.901636594,0.672002636,0.363110529,papaya
0.4,0.448275862,0.219512195,0.874670954,0.939908308,0.679540724,0.730475644,papaya
0.385714286,0.455172414,0.253658537,0.837259005,0.93812033,0.691242199,0.349751556,papaya
0.414285714,0.379310345,0.229268293,0.596530409,0.937080966,0.678654078,0.806157253,papaya
0.485714286,0.482758621,0.263414634,0.716645959,0.927772029,0.703187182,0.183474959,papaya
0.3,0.406896552,0.268292683,0.918182654,0.943682015,0.702469886,0.499463923,papaya
0.307142857,0.44137931,0.229268293,0.883551505,0.915973629,0.687025895,0.342546854,papaya
0.25,0.462068966,0.23902439,0.945914988,0.911673993,0.6660298,0.802996634,papaya
0.4,0.406896552,0.268292683,0.847970315,0.918109378,0.659469816,0.631424434,papaya
0.278571429,0.44137931,0.258536585,0.526895103,0.910900609,0.664197269,0.697801875,papaya
0.128571429,0.206896552,0.141463415,0.612763573,0.928773983,0.646196267,0.75224508,coconut
0.264285714,0.15862069,0.136585366,0.586437466,0.943309765,0.577755611,0.751341776,coconut
0.092857143,0.193103448,0.16097561,0.644070965,0.956654109,0.572412771,0.506016008,coconut
0.014285714,0.144827586,0.170731707,0.573064472,0.915537988,0.633478079,0.602307188,coconut
0.071428571,0.124137931,0.170731707,0.636466277,0.996637891,0.642367087,0.608568353,coconut
0.05,0.075862069,0.156097561,0.669918736,0.951301846,0.557837783,0.618845082,coconut
0.278571429,0.034482759,0.151219512,0.620516143,0.937167809,0.558823586,0.505594228,coconut
0.242857143,0.04137931,0.131707317,0.591802473,0.909431735,0.58990305,0.495340467,coconut
0.221428571,0.206896552,0.141463415,0.608712219,0.910026656,0.559512446,0.598913276,coconut
0.178571429,0.048275862,0.170731707,0.649907736,0.99206413,0.559402195,0.635286279,coconut
0.114285714,0.124137931,0.126829268,0.651085323,0.918298467,0.560474577,0.487477869,coconut
0.185714286,0.068965517,0.16097561,0.647342052,0.969540628,0.611037972,0.66594125,coconut
0.192857143,0.055172414,0.156097561,0.618344164,0.964791713,0.566462909,0.483430745,coconut
0.264285714,0.124137931,0.146341463,0.632746481,0.993665544,0.642659859,0.528929196,coconut
0.135714286,0.103448276,0.165853659,0.602087099,0.996761528,0.572303673,0.723202815,coconut
0,0.131034483,0.16097561,0.621231746,0.952552401,0.627519005,0.685693288,coconut
0.221428571,0.137931034,0.126829268,0.585355265,0.976313062,0.648526384,0.669190674,coconut
0.064285714,0.117241379,0.156097561,0.594143686,0.934224152,0.588048765,0.576279446,coconut
0.157142857,0.075862069,0.141463415,0.641865861,0.95033526,0.599465367,0.730189906,coconut
0.221428571,0.04137931,0.126829268,0.666932215,0.913257966,0.577887749,0.526657297,coconut
0.242857143,0.04137931,0.146341463,0.620092075,0.970191348,0.598720492,0.575286364,coconut
0.171428571,0.04137931,0.156097561,0.643684019,0.900336594,0.642879624,0.577710699,coconut
0.007142857,0.055172414,0.126829268,0.629955849,0.942066284,0.559925612,0.524762871,coconut
0.221428571,0.089655172,0.16097561,0.632811431,0.955049394,0.589800206,0.688458743,coconut
0.071428571,0.062068966,0.136585366,0.664275753,0.940271816,0.632400355,0.502578982,coconut
0.257142857,0.186206897,0.126829268,0.608674091,0.958065915,0.629535825,0.574846505,coconut
0.271428571,0.165517241,0.16097561,0.647709996,0.970215444,0.601288214,0.47876566,coconut
0.078571429,0.04137931,0.12195122,0.656927901,0.966700033,0.61213008,0.599422179,coconut
0.114285714,0.096551724,0.146341463,0.680228496,0.963222969,0.641631522,0.702858149,coconut
0.235714286,0.096551724,0.170731707,0.621599273,0.966810707,0.606708803,0.499877076,coconut
0.114285714,0.04137931,0.141463415,0.670564895,0.919728147,0.590662439,0.442621494,coconut
0.228571429,0.075862069,0.151219512,0.573976838,0.933310161,0.624647689,0.451640748,coconut
0.271428571,0.096551724,0.146341463,0.61646693,0.912175888,0.560714078,0.652807303,coconut
0.057142857,0.04137931,0.16097561,0.647457942,0.936645847,0.613508322,0.575916862,coconut
0.164285714,0.04137931,0.16097561,0.668116731,0.92747218,0.606515793,0.686496178,coconut
0.207142857,0.172413793,0.170731707,0.649277368,0.916617021,0.55790871,0.538352912,coconut
0.171428571,0.096551724,0.16097561,0.672705106,0.932925615,0.640781202,0.731926956,coconut
0.228571429,0.082758621,0.146341463,0.581388117,0.98107289,0.561629985,0.730440488,coconut
0.214285714,0.172413793,0.151219512,0.602459328,0.986383535,0.584289069,0.697072844,coconut
0.1,0.144827586,0.170731707,0.676008756,0.919285106,0.616099591,0.650823828,coconut
0.192857143,0.151724138,0.141463415,0.660144822,0.921884081,0.603945011,0.487061864,coconut
0.285714286,0.034482759,0.141463415,0.652183846,0.977863735,0.585900903,0.537209831,coconut
0.121428571,0.075862069,0.156097561,0.658038029,0.934136916,0.565745577,0.525070437,coconut
0.214285714,0.206896552,0.170731707,0.572603168,0.956095646,0.604114891,0.55536295,coconut
0.2,0.068965517,0.146341463,0.683886624,0.911637531,0.634693786,0.64565847,coconut
0.278571429,0.048275862,0.141463415,0.630622166,0.946080042,0.640411257,0.503085355,coconut
0.228571429,0.137931034,0.170731707,0.607243659,0.984001068,0.562516779,0.48441225,coconut
0.05,0.103448276,0.156097561,0.573207616,0.959147793,0.622262319,0.585465315,coconut
0.207142857,0.117241379,0.141463415,0.668657618,0.956873118,0.599842839,0.707564831,coconut
0.242857143,0.103448276,0.165853659,0.619529731,0.911216149,0.571437411,0.752614617,coconut
0.1,0.15862069,0.12195122,0.599547341,0.969839527,0.564878852,0.453572404,coconut
0.128571429,0.131034483,0.141463415,0.631790701,0.925019574,0.624662395,0.545428788,coconut
0.05,0.144827586,0.170731707,0.589807158,0.946754613,0.580247536,0.439593708,coconut
0.171428571,0.186206897,0.165853659,0.661209066,0.951304408,0.624390509,0.48585967,coconut
0.278571429,0.2,0.141463415,0.606955666,0.945012691,0.618380113,0.669472714,coconut
0.207142857,0.055172414,0.136585366,0.615227806,0.917420862,0.614028548,0.718156537,coconut
0.071428571,0.165517241,0.131707317,0.63131141,0.949220568,0.574570439,0.488778954,coconut
0,0.2,0.156097561,0.642445554,0.983849258,0.590659498,0.574931612,coconut
0.228571429,0.075862069,0.151219512,0.675805024,0.925817044,0.6503439,0.43948142,coconut
0.264285714,0.068965517,0.156097561,0.663144995,0.951805835,0.620536325,0.746258502,coconut
0.142857143,0.2,0.131707317,0.574669612,0.923777337,0.608655154,0.528400354,coconut
0.221428571,0.2,0.170731707,0.6224825,0.922157773,0.617719808,0.473345426,coconut
0.121428571,0.206896552,0.131707317,0.664689743,0.908073929,0.593253455,0.688544908,coconut
0.007142857,0.082758621,0.146341463,0.635466208,0.95963827,0.559856355,0.439074101,coconut
0.042857143,0.089655172,0.141463415,0.625329151,0.999871777,0.587071425,0.67599744,coconut
0.107142857,0.193103448,0.156097561,0.660386631,0.996613439,0.625919971,0.751613053,coconut
0.192857143,0.165517241,0.141463415,0.60936316,0.969905827,0.618213828,0.639759593,coconut
0.021428571,0.15862069,0.146341463,0.680048054,0.956748799,0.611852195,0.720782193,coconut
0.057142857,0.179310345,0.126829268,0.584941319,0.916585568,0.573974084,0.712980824,coconut
0.142857143,0.193103448,0.126829268,0.603995159,0.915154124,0.558383899,0.559509123,coconut
0.185714286,0.124137931,0.131707317,0.628706801,0.929242028,0.587420424,0.476095099,coconut
0.007142857,0.04137931,0.170731707,0.618715257,0.957367018,0.627237613,0.492926704,coconut
0.192857143,0.206896552,0.151219512,0.663654903,0.907561129,0.575547863,0.498525548,coconut
0.164285714,0.048275862,0.165853659,0.597715373,0.915407993,0.589027136,0.449249471,coconut
0,0.179310345,0.151219512,0.574022746,0.95038789,0.558417962,0.64611323,coconut
0.271428571,0.04137931,0.12195122,0.58498789,0.969454343,0.619647983,0.640740728,coconut
0.178571429,0.082758621,0.126829268,0.65413657,0.956964069,0.647836482,0.451624429,coconut
0.285714286,0.034482759,0.156097561,0.596904764,0.967211482,0.602024641,0.480752361,coconut
0,0.131034483,0.151219512,0.584261638,0.944013112,0.631292943,0.598639177,coconut
0.185714286,0.062068966,0.156097561,0.594132691,0.947557749,0.651273915,0.48284118,coconut
0.25,0.206896552,0.165853659,0.647902895,0.954285199,0.618162632,0.611093831,coconut
0.135714286,0.206896552,0.146341463,0.676935546,0.914255294,0.58644467,0.75305298,coconut
0.221428571,0.089655172,0.16097561,0.680004352,0.952294995,0.638390098,0.496718648,coconut
0.121428571,0.2,0.126829268,0.598542144,0.933010591,0.611156692,0.65451312,coconut
0.014285714,0.206896552,0.146341463,0.595339657,0.948171651,0.637241442,0.701835557,coconut
0.214285714,0.089655172,0.12195122,0.62165671,0.915054755,0.645508394,0.552378642,coconut
0.057142857,0.103448276,0.16097561,0.663374062,0.981163891,0.55375236,0.716442358,coconut
0.128571429,0.082758621,0.170731707,0.598495505,0.96403276,0.638013368,0.439907387,coconut
0.057142857,0.193103448,0.146341463,0.584222063,0.943517506,0.605497447,0.452596476,coconut
0.285714286,0.151724138,0.141463415,0.630976734,0.99999996,0.57728352,0.584892784,coconut
0.192857143,0.068965517,0.16097561,0.636771979,0.975017729,0.650815008,0.516017117,coconut
0.15,0.137931034,0.151219512,0.586148822,0.997420837,0.58937131,0.555415386,coconut
0.021428571,0.062068966,0.170731707,0.616282023,0.998648119,0.635983402,0.755735162,coconut
0.157142857,0.110344828,0.131707317,0.668104472,0.902885032,0.604602915,0.632787865,coconut
0.192857143,0.055172414,0.146341463,0.605511252,0.983171929,0.604764092,0.740975826,coconut
0.157142857,0.055172414,0.16097561,0.651068337,0.95901418,0.570280152,0.683039598,coconut
0.2,0.186206897,0.156097561,0.662637023,0.93017945,0.580227749,0.64232397,coconut
0.164285714,0.144827586,0.126829268,0.605714724,0.934673626,0.594005183,0.499805652,coconut
0.264285714,0.034482759,0.165853659,0.590603684,0.938585133,0.581678886,0.510529944,coconut
0.135714286,0.179310345,0.141463415,0.616625468,0.988210425,0.570860325,0.557915434,coconut
0.95,0.324137931,0.117073171,0.558718149,0.792116732,0.727856923,0.30413386,cotton
0.971428571,0.248275862,0.097560976,0.528808178,0.84878137,0.697065822,0.238798857,cotton
0.742857143,0.324137931,0.087804878,0.548720459,0.769909179,0.7683309,0.303979558,cotton
0.95,0.324137931,0.112195122,0.569824885,0.756350767,0.687195987,0.300644675,cotton
0.9,0.262068966,0.112195122,0.580701849,0.836479178,0.621707081,0.296209002,cotton
0.9,0.344827586,0.092682927,0.565410276,0.817507008,0.667203032,0.263213148,cotton
0.807142857,0.282758621,0.097560976,0.572442777,0.805542546,0.730428898,0.322635241,cotton
0.864285714,0.310344828,0.107317073,0.51423417,0.813215457,0.648588461,0.215133457,cotton
0.864285714,0.324137931,0.07804878,0.540477975,0.793101025,0.777369845,0.242825511,cotton
0.921428571,0.413793103,0.107317073,0.562890799,0.791383816,0.59863051,0.24097688,cotton
0.764285714,0.310344828,0.12195122,0.528593802,0.835706045,0.72749666,0.240624274,cotton
0.871428571,0.406896552,0.087804878,0.538061489,0.836500469,0.626010279,0.267327355,cotton
1,0.262068966,0.073170732,0.55287978,0.758967385,0.606077944,0.234176083,cotton
0.728571429,0.337931034,0.102439024,0.565377867,0.848596011,0.629419867,0.300775161,cotton
0.792857143,0.275862069,0.12195122,0.560604861,0.844646251,0.622788035,0.30460676,cotton
0.935714286,0.24137931,0.087804878,0.560752177,0.822590634,0.710380344,0.214460987,cotton
0.964285714,0.296551724,0.07804878,0.537598293,0.817453037,0.676435653,0.290604402,cotton
0.714285714,0.317241379,0.087804878,0.553762819,0.760558209,0.647370971,0.2313791,cotton
0.878571429,0.268965517,0.117073171,0.572576311,0.7819369,0.75017997,0.288263967,cotton
0.835714286,0.386206897,0.073170732,0.59512496,0.770683194,0.741639732,0.298495416,cotton
0.864285714,0.248275862,0.117073171,0.541827315,0.81705856,0.740043739,0.332827406,cotton
0.721428571,0.4,0.087804878,0.587718979,0.813957824,0.66956042,0.26325004,cotton
0.764285714,0.289655172,0.117073171,0.504771183,0.846451207,0.618477656,0.288074618,cotton
0.714285714,0.282758621,0.107317073,0.51334227,0.845732717,0.736661814,0.313055749,cotton
0.892857143,0.268965517,0.102439024,0.573124551,0.822276656,0.800659936,0.318257972,cotton
0.75,0.413793103,0.112195122,0.538831135,0.772310498,0.624820865,0.293207463,cotton
0.728571429,0.317241379,0.092682927,0.521362528,0.826143004,0.667432769,0.272961572,cotton
0.935714286,0.337931034,0.107317073,0.583816744,0.79989652,0.735465716,0.224610119,cotton
0.992857143,0.24137931,0.073170732,0.578097212,0.834781409,0.59368284,0.289908724,cotton
0.771428571,0.248275862,0.092682927,0.521631152,0.775263979,0.728585867,0.216420219,cotton
0.842857143,0.310344828,0.112195122,0.535092892,0.774460227,0.802977167,0.240081334,cotton
0.764285714,0.351724138,0.107317073,0.569326362,0.782349843,0.602216517,0.266508025,cotton
0.892857143,0.413793103,0.082926829,0.552801161,0.845312299,0.683005718,0.269163461,cotton
0.807142857,0.255172414,0.097560976,0.573159047,0.790580125,0.744174478,0.325230566,cotton
0.935714286,0.35862069,0.07804878,0.541659425,0.844913248,0.652844375,0.296572754,cotton
0.821428571,0.331034483,0.07804878,0.584849699,0.841075382,0.722281755,0.297904693,cotton
0.807142857,0.262068966,0.12195122,0.503734507,0.794871129,0.74365357,0.302861104,cotton
0.792857143,0.282758621,0.087804878,0.541339872,0.781400256,0.614528663,0.271173453,cotton
0.792857143,0.365517241,0.092682927,0.54869127,0.780417727,0.646147736,0.283465502,cotton
0.871428571,0.331034483,0.07804878,0.564487257,0.756487784,0.634879525,0.207093317,cotton
0.771428571,0.317241379,0.082926829,0.556417336,0.848920722,0.697750514,0.217794631,cotton
0.942857143,0.282758621,0.107317073,0.556180349,0.810392183,0.786189654,0.302843368,cotton
0.735714286,0.289655172,0.082926829,0.556254831,0.846306113,0.657018809,0.271499852,cotton
0.95,0.344827586,0.12195122,0.588929865,0.812113776,0.761890817,0.334709856,cotton
0.907142857,0.255172414,0.087804878,0.569578879,0.763143319,0.708706703,0.307885571,cotton
0.785714286,0.268965517,0.12195122,0.517592846,0.77356657,0.725589273,0.2516618,cotton
0.935714286,0.262068966,0.092682927,0.546488204,0.756971136,0.685886213,0.302969883,cotton
0.771428571,0.262068966,0.117073171,0.536003717,0.764522227,0.749083935,0.264007133,cotton
0.871428571,0.275862069,0.082926829,0.571588497,0.813315135,0.68993419,0.268086587,cotton
0.792857143,0.344827586,0.073170732,0.576254583,0.803180718,0.793606266,0.283441057,cotton
1,0.275862069,0.082926829,0.520375884,0.770899493,0.604532539,0.259752603,cotton
0.714285714,0.275862069,0.097560976,0.514051698,0.76270569,0.748059956,0.290896161,cotton
0.878571429,0.344827586,0.07804878,0.527737745,0.755520422,0.654050588,0.236657353,cotton
0.764285714,0.248275862,0.102439024,0.579100577,0.756802466,0.624580443,0.209812839,cotton
0.842857143,0.344827586,0.092682927,0.52560465,0.82352259,0.640236937,0.2226801,cotton
0.735714286,0.351724138,0.097560976,0.522080721,0.841619346,0.709264508,0.306936381,cotton
0.95,0.393103448,0.092682927,0.539028804,0.759958037,0.799893163,0.281770295,cotton
0.921428571,0.324137931,0.097560976,0.558943317,0.808180821,0.632295553,0.330267084,cotton
0.828571429,0.35862069,0.092682927,0.525300732,0.753853659,0.615447395,0.224679137,cotton
0.814285714,0.275862069,0.112195122,0.584693182,0.811513918,0.679810387,0.31962161,cotton
0.935714286,0.413793103,0.082926829,0.579735618,0.818095831,0.747355139,0.279559544,cotton
0.764285714,0.296551724,0.087804878,0.51348555,0.815495848,0.678917223,0.219536228,cotton
0.878571429,0.303448276,0.102439024,0.590387076,0.750189867,0.769103833,0.306121912,cotton
0.8,0.337931034,0.12195122,0.588192492,0.779203296,0.651240686,0.221711702,cotton
0.85,0.303448276,0.073170732,0.507056403,0.828747718,0.713832653,0.203154464,cotton
0.928571429,0.406896552,0.092682927,0.574069967,0.825175313,0.656300359,0.313204701,cotton
0.907142857,0.365517241,0.117073171,0.508639281,0.761923254,0.616797534,0.235817097,cotton
0.957142857,0.35862069,0.087804878,0.54869019,0.766056403,0.80469112,0.254993572,cotton
0.778571429,0.248275862,0.087804878,0.581575439,0.765462498,0.75738688,0.209384599,cotton
0.714285714,0.331034483,0.082926829,0.544481866,0.830538377,0.787901975,0.221950485,cotton
0.942857143,0.35862069,0.092682927,0.553262785,0.767572981,0.647874465,0.207483386,cotton
0.728571429,0.255172414,0.12195122,0.579608486,0.779316924,0.594652923,0.243934207,cotton
0.792857143,0.268965517,0.107317073,0.517535477,0.803654668,0.617510701,0.296670436,cotton
0.835714286,0.351724138,0.073170732,0.525548116,0.787298242,0.608404754,0.334114846,cotton
0.971428571,0.248275862,0.117073171,0.520760494,0.804265579,0.764745847,0.301692243,cotton
0.957142857,0.386206897,0.087804878,0.545119153,0.839342349,0.673498421,0.237719585,cotton
0.8,0.372413793,0.073170732,0.582988031,0.815812014,0.621583869,0.257522103,cotton
0.75,0.386206897,0.073170732,0.594562239,0.819939001,0.731982848,0.248330874,cotton
1,0.310344828,0.073170732,0.584557313,0.800611346,0.583894757,0.33291646,cotton
0.9,0.317241379,0.12195122,0.559546647,0.817128237,0.680160649,0.203632229,cotton
0.757142857,0.337931034,0.117073171,0.527501321,0.764842567,0.702902024,0.30361628,cotton
0.864285714,0.365517241,0.092682927,0.538358849,0.767401196,0.802900497,0.2683303,cotton
0.771428571,0.413793103,0.082926829,0.52107158,0.767715946,0.660175391,0.327458378,cotton
0.828571429,0.386206897,0.082926829,0.565821367,0.777433985,0.803122021,0.285535921,cotton
0.714285714,0.35862069,0.092682927,0.537136296,0.824627169,0.795516485,0.31317492,cotton
0.921428571,0.296551724,0.07804878,0.58500478,0.778646653,0.677609242,0.263212951,cotton
